,transportation_type,level_1,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
49,driving,2020-03-02,118.5794642857143,105.63499999999999,117.10499999999999,106.9304255319149,108.92945945945944,103.19666666666669,106.16818181818181,103.95,115.03268656716416,113.23481481481483,117.63,101.915,121.82000000000002,110.3263235294118,105.6,111.0092,113.30657142857144,108.53939393939395,111.27784313725489,105.39928571428572,114.26730769230768,101.73625,111.70015151515148,101.20288461538459,112.58898305084749,108.97904761904762,112.41363636363636,116.12260869565216,119.35545454545453,100.293,105.65809523809523,115.34814814814814,107.47136363636363,117.91337078651682,113.13545454545455,106.61370786516855,114.6546296296296,119.67241379310343,106.54347826086955,114.39,109.81833333333334,114.8726666666667,115.88000000000001,112.87109589041096,111.54659685863874,128.53555555555556,106.64833333333333,95.015,111.14375,120.12354838709678,111.45346153846157,105.09566037735848,132.825
50,driving,2020-03-03,116.1976785714286,106.19666666666666,115.84625,116.65170212765953,113.74310810810813,105.08512820512821,109.61727272727272,106.47333333333331,115.66597014925372,112.69509259259257,115.77,101.085,121.51947368421052,114.76014705882352,117.41549999999998,116.20040000000003,117.40428571428573,116.7478787878788,117.98529411764707,114.56357142857144,114.19192307692309,112.29187499999999,114.11696969696968,106.84576923076928,115.05932203389828,114.73301587301586,113.57545454545453,117.85652173913043,118.46090909090911,103.68400000000001,106.27857142857144,113.24407407407406,110.00227272727274,118.29325842696636,114.30000000000001,112.88101123595501,112.28203703703703,120.7096551724138,108.91188405797101,123.76312500000002,116.46000000000002,112.25666666666669,123.91181818181818,123.19410958904109,113.27157068062823,128.9288888888889,103.96499999999999,89.63499999999999,115.36687499999998,121.8190322580645,114.0723076923077,111.41716981132073,131.71333333333334
51,driving,2020-03-04,111.11142857142859,108.47333333333334,122.32187499999999,112.84170212765959,111.33594594594595,108.37666666666665,112.13090909090907,111.13333333333333,118.61074626865673,112.31629629629624,119.7,102.84166666666665,124.05789473684207,116.50102941176468,117.32600000000002,116.68720000000002,118.23914285714285,119.38712121212123,109.8250980392157,112.18642857142859,120.22384615384614,108.6625,116.80196969696973,106.8778846153846,109.61661016949154,116.09063492063494,115.87545454545453,119.59826086956522,121.0409090909091,102.519,110.61333333333334,114.87555555555556,111.86742424242422,118.29078651685394,112.77181818181816,115.9013483146067,110.83000000000003,125.5251724137931,113.08000000000001,129.44562499999998,119.63333333333333,115.6591111111111,124.68454545454546,123.01602739726027,108.30287958115186,130.79944444444445,104.22333333333331,97.26,113.21656250000002,127.56354838709677,117.7180769230769,112.32018867924528,119.87083333333334
52,driving,2020-03-05,126.81999999999998,118.93333333333332,132.01125,125.80340425531915,117.03594594594594,117.12923076923082,120.2881818181818,114.71333333333332,133.835223880597,121.95888888888888,119.21,107.35833333333333,138.60263157894735,123.70102941176474,120.35262500000003,122.38399999999997,128.89114285714282,128.05560606060607,126.0182352941176,118.92357142857144,124.68576923076922,114.388125,123.73803030303027,117.0398076923077,131.4010169491525,123.41650793650788,123.74727272727272,134.9147826086957,129.94181818181818,112.58300000000001,114.41523809523811,122.40074074074076,117.16939393939394,123.91247191011234,118.69090909090909,121.12067415730341,127.08166666666664,135.15689655172417,119.44420289855071,160.08875,128.46833333333333,122.97377777777777,133.41727272727272,129.09260273972603,126.36722513088998,149.83388888888888,112.21999999999998,103.83,122.7353125,131.4141935483871,131.5,122.3641509433962,130.47083333333333
53,driving,2020-03-06,168.45071428571418,132.75,161.785625,158.93595744680852,140.1632432432432,149.42564102564103,136.78181818181818,132.41333333333333,152.50328358208955,164.98453703703697,144.7,120.65166666666666,164.33263157894737,156.96205882352945,146.05425,155.525,161.24114285714285,150.78393939393933,158.62843137254904,140.615,145.33461538461538,129.39,151.3230303030303,147.3223076923077,172.6837288135593,159.21761904761905,140.77545454545455,162.12521739130435,147.82909090909092,137.227,129.82095238095235,158.67407407407407,137.2342424242424,159.1102247191012,144.5663636363636,144.11415730337077,155.63574074074072,165.33655172413796,144.20275362318839,152.635625,141.99000000000004,167.04199999999997,173.47636363636363,151.68835616438355,167.14198952879576,184.35944444444445,151.055,109.735,150.58989583333337,158.06870967741935,148.32384615384618,161.33603773584915,145.78166666666667
54,driving,2020-03-07,173.55750000000003,130.30666666666667,161.27562499999996,158.0363829787234,131.4964864864865,161.25358974358983,136.93,132.28666666666666,155.86611940298508,163.17250000000004,114.41,116.90833333333335,161.40684210526317,155.6060294117647,152.7765,161.51399999999998,159.454,150.97878787878795,157.3870588235295,143.67214285714286,146.38846153846154,127.444375,153.44136363636363,144.3896153846154,170.8935593220339,161.36015873015876,140.52636363636364,164.61956521739134,144.41909090909087,154.31599999999997,132.59142857142857,183.86962962962969,141.95166666666665,157.02988764044937,134.38272727272727,148.4080898876405,152.3283333333333,166.52448275862065,138.08927536231883,160.16312499999998,133.49,162.34400000000002,170.2809090909091,153.41287671232874,162.33811518324592,187.13111111111112,155.63333333333335,117.33,147.37177083333341,159.49774193548387,140.15653846153847,167.3609433962264,144.85583333333332
55,driving,2020-03-08,127.56767857142859,115.39333333333333,141.979375,112.34553191489361,107.44256756756758,137.86358974358976,106.14090909090909,100.96,123.80850746268656,121.58407407407404,110.16,99.63333333333333,115.36000000000001,118.3955882352941,111.42875000000001,119.9302,116.51714285714286,113.56666666666669,109.49215686274509,120.95071428571428,115.59653846153846,102.83124999999998,119.82636363636361,108.9380769230769,120.30966101694914,121.7077777777778,109.01545454545453,122.5391304347826,119.44909090909091,131.984,104.0395238095238,155.42370370370372,116.0568181818182,122.06033707865167,95.04636363636365,109.80483146067417,113.20296296296296,136.75034482758622,109.29014492753622,121.405625,105.44000000000001,123.73555555555552,115.85545454545455,117.25972602739725,128.0136649214659,150.94722222222228,136.90166666666667,109.065,120.58458333333334,127.72516129032257,121.89307692307693,128.04943396226417,120.36583333333333
56,driving,2020-03-09,127.6760714285714,116.74166666666667,140.461875,110.74531914893615,106.3566216216216,125.78051282051284,109.40999999999998,108.52666666666669,130.18776119402986,122.81722222222218,114.41,104.25999999999999,125.2142105263158,108.33500000000005,109.601,110.41859999999997,112.11200000000001,118.41424242424245,115.6709803921569,107.6435714285714,117.39730769230769,106.87562500000001,110.92242424242423,101.81403846153853,125.85915254237287,108.87158730158725,113.2027272727273,111.99739130434781,120.19636363636364,105.099,109.07285714285715,145.817037037037,109.33060606060607,125.02179775280904,108.73636363636365,111.16977528089889,117.3574074074074,125.96999999999998,110.13507246376814,124.81875,113.23666666666666,125.80355555555558,115.16636363636363,119.99082191780822,127.76947643979058,139.0388888888889,103.49,121.66,115.8295833333333,121.39967741935484,118.22538461538463,106.8754716981132,116.02416666666666
57,driving,2020-03-10,122.6766071428571,120.57833333333333,129.498125,121.83425531914892,106.3687837837838,122.25743589743593,106.71636363636365,107.39999999999999,123.2440298507463,119.28388888888891,106.01,103.39,128.9878947368421,114.26750000000001,111.85062499999997,116.16839999999996,119.44285714285714,116.94560606060604,122.06039215686276,106.49571428571427,113.49884615384616,106.25125000000001,117.81515151515153,103.97076923076926,125.2598305084746,118.46888888888893,114.36090909090909,119.19869565217395,119.61636363636362,102.72900000000001,105.92238095238095,146.43074074074073,106.19787878787876,122.31977528089882,115.85363636363637,110.95685393258427,122.41296296296295,126.82724137931035,109.14840579710145,131.11749999999998,113.10000000000001,123.75866666666663,120.60545454545455,120.4357534246575,132.52890052356022,139.42055555555555,98.58333333333333,117.88,114.8452083333333,120.71516129032261,116.54153846153847,111.27584905660379,116.33249999999998
58,driving,2020-03-11,124.37517857142858,118.08999999999999,127.98374999999999,113.25659574468087,107.58027027027026,126.83358974358976,105.80363636363637,107.46666666666665,124.55656716417911,122.62814814814813,115.06,102.54833333333333,123.96,113.76367647058828,111.61399999999999,114.98540000000003,127.60714285714286,116.05621212121211,123.32372549019605,110.74142857142859,114.34307692307692,105.07499999999999,111.36848484848487,104.7373076923077,126.45355932203391,119.2904761904762,119.11818181818184,130.23608695652175,118.55909090909091,103.354,105.4409523809524,144.28629629629629,106.50530303030303,123.03550561797749,110.58818181818182,109.43179775280902,121.21629629629632,122.45448275862067,110.46014492753625,135.6125,110.825,127.43911111111107,120.60727272727271,120.07671232876713,136.61952879581145,145.56555555555556,98.33666666666666,119.18,114.35197916666662,118.08032258064519,118.99384615384616,110.18943396226413,123.54333333333334
59,driving,2020-03-12,136.83107142857142,117.75333333333333,133.611875,118.04234042553193,107.33027027027029,128.15999999999997,101.32545454545453,104.57666666666667,130.8261194029851,127.95657407407406,118.25,102.94999999999999,133.52789473684206,112.65102941176472,109.16900000000001,117.527,128.73914285714284,111.09757575757575,125.28686274509799,106.37285714285711,116.45615384615384,99.90062499999999,106.52469696969702,105.68346153846154,131.79593220338984,120.525873015873,124.81636363636359,127.75999999999998,126.09727272727272,100.34599999999999,99.54904761904761,149.40074074074076,106.00151515151514,124.03516853932581,115.68454545454543,107.20887640449442,129.98074074074077,121.04275862068968,106.81202898550724,128.0075,103.65666666666668,134.26644444444443,124.84090909090911,119.80356164383562,141.8495811518325,151.92222222222225,98.09499999999998,106.16499999999999,116.63114583333328,117.38032258064516,119.12038461538462,111.59226415094344,126.81083333333335
60,driving,2020-03-13,160.43,121.53166666666665,157.31062500000002,130.15680851063829,119.44121621621623,142.35051282051285,109.56454545454548,119.46333333333332,151.16343283582097,152.80324074074073,136.25,108.60666666666667,152.16842105263163,135.88514705882352,126.79599999999998,145.3234,142.65171428571423,134.6868181818182,141.68666666666667,112.90142857142858,130.18346153846156,105.20874999999998,117.73318181818183,121.03846153846152,147.94932203389834,149.27333333333337,136.3181818181818,140.65869565217392,147.69545454545454,111.641,110.68476190476188,179.99296296296293,118.72772727272726,142.46247191011238,127.67000000000002,118.69382022471908,149.50796296296295,136.8358620689655,118.86782608695654,135.5625,108.31833333333333,163.61044444444443,139.43727272727276,143.98150684931508,160.45319371727757,179.1922222222222,115.74916666666667,122.39,134.02906249999995,130.84322580645164,132.6915384615385,131.27018867924525,143.82416666666668
61,driving,2020-03-14,169.9764285714286,112.61666666666667,152.01624999999999,124.81382978723403,102.25864864864865,145.54102564102564,101.36545454545454,105.07666666666667,143.88746268656712,145.95194444444448,101.61,105.04166666666667,135.4336842105263,117.83367647058826,108.44637500000003,120.39199999999995,127.81771428571429,117.61181818181818,128.88490196078436,115.92142857142858,118.01653846153846,95.42437500000001,110.2365151515151,109.53750000000001,145.58745762711862,132.38698412698412,110.15272727272728,120.82000000000002,131.13454545454545,112.98799999999999,104.31285714285715,190.2725925925925,107.72409090909089,135.58022471910112,98.47000000000001,105.58719101123597,126.26925925925927,117.90379310344827,109.28333333333329,121.81125,110.46500000000002,152.55822222222224,111.09272727272727,131.55876712328765,144.58492146596856,179.70944444444444,115.0225,104.11500000000001,122.92624999999998,112.81419354838712,118.0423076923077,120.6962264150943,150.34833333333333
62,driving,2020-03-15,119.3030357142857,85.74666666666667,133.888125,95.47914893617018,83.86054054054055,122.10538461538458,76.74454545454546,79.64333333333333,113.48597014925376,108.18648148148155,91.45,87.16833333333334,98.74105263157894,93.11279411764701,85.329125,97.39040000000001,101.02285714285716,92.3410606060606,98.81137254901962,93.30999999999997,87.61538461538463,73.936875,89.87151515151517,84.31269230769232,106.2615254237288,103.91047619047619,89.30636363636363,106.70304347826087,111.52,93.076,77.05333333333333,152.85407407407408,82.4239393939394,99.59674157303374,76.23454545454545,79.25213483146068,101.46129629629634,111.31931034482758,89.1068115942029,80.959375,85.72333333333334,115.07622222222221,102.39818181818181,100.88835616438352,115.39544502617798,149.07666666666668,95.68583333333333,91.545,93.53604166666663,98.84064516129035,97.62653846153846,93.83471698113203,121.04249999999998
63,driving,2020-03-16,116.49874999999997,86.89166666666667,121.20187499999997,96.8027659574468,87.98121621621623,108.2946153846154,80.30181818181818,87.58,113.86208955223884,108.93981481481478,76.83,89.93333333333334,116.2342105263158,92.35382352941174,92.76149999999998,97.30279999999999,103.49428571428571,96.07893939393941,102.81490196078435,85.37071428571429,90.74115384615385,76.08312500000001,86.53651515151513,82.28807692307691,109.37305084745768,100.53269841269842,102.08909090909091,104.21521739130436,111.20818181818181,78.24,77.46952380952379,144.05925925925925,84.31924242424245,107.93595505617976,88.6009090909091,88.72865168539325,102.46037037037033,111.67275862068968,91.27927536231883,56.231249999999996,83.64333333333333,114.98000000000003,102.34272727272727,104.44945205479455,109.8667539267016,142.86499999999995,73.72083333333333,84.53999999999999,98.11937499999999,100.50645161290323,103.73653846153849,86.75150943396227,111.37
64,driving,2020-03-17,107.17125000000001,88.53500000000001,113.42625,96.5095744680851,78.73337837837838,92.60692307692308,69.64363636363636,84.09666666666666,103.40402985074627,100.73805555555555,65.27,81.67,113.57578947368421,92.25029411764706,90.43937499999998,94.19800000000001,98.4142857142857,91.50409090909093,93.8070588235294,75.06142857142856,84.53615384615385,65.66562499999999,82.74833333333335,80.16942307692305,101.45745762711866,98.01523809523809,104.5290909090909,104.53608695652174,107.53090909090908,67.059,69.08047619047619,135.8685185185185,75.5812121212121,99.55528089887643,92.01636363636364,86.43685393258428,96.5381481481482,105.23793103448276,80.95202898550724,43.365625,68.22166666666666,105.54044444444443,103.03727272727274,101.66287671232878,102.6058115183246,138.7266666666667,64.88333333333334,80.9,94.29166666666667,95.71903225806452,99.08769230769234,86.45773584905665,116.92250000000001
65,driving,2020-03-18,108.22035714285717,78.59166666666665,102.21937500000001,92.33574468085104,74.6506756756757,88.34538461538462,73.02090909090909,82.59666666666668,98.54970149253727,102.11861111111108,55.05,74.89166666666667,114.58157894736843,86.1494117647059,84.2775,86.61800000000001,94.60114285714285,87.05787878787878,92.2174509803922,81.91214285714287,84.09576923076924,71.49625,80.22666666666667,74.06384615384617,99.61711864406783,91.20650793650795,98.99909090909091,102.79043478260868,98.39363636363636,70.793,69.26333333333332,126.95074074074078,76.40712121212123,98.5269662921348,87.51909090909092,82.30876404494384,97.64203703703703,105.00620689655173,80.56826086956524,35.384375,76.83333333333333,103.9066666666667,100.10909090909091,99.60931506849317,101.48026178010467,126.35055555555557,64.38833333333334,76.33,88.33885416666669,96.38354838709677,93.94846153846154,77.56150943396227,116.28916666666665
66,driving,2020-03-19,108.78767857142857,81.66333333333334,100.29437500000002,90.69851063829788,72.72783783783785,68.90179487179485,65.08545454545455,79.46666666666665,96.81985074626864,105.447962962963,58.02,66.82166666666667,115.79526315789477,85.98588235294115,82.98800000000001,83.97979999999998,92.36628571428575,88.76075757575758,90.48117647058825,71.31357142857144,81.44884615384616,62.573125000000005,79.33878787878787,71.53192307692309,98.75881355932205,87.9652380952381,98.1127272727273,87.31608695652173,97.96090909090911,61.92100000000001,63.38285714285714,119.47703703703704,72.87500000000001,101.55662921348312,78.26363636363637,81.30112359550562,92.67944444444447,110.0810344827586,76.13275362318842,33.704375000000006,64.05833333333334,107.09622222222222,84.01636363636364,99.65068493150683,97.08125654450262,111.72166666666665,59.807500000000005,79.955,90.72531249999999,98.26225806451612,91.01115384615385,75.70792452830189,88.02750000000002
67,driving,2020-03-20,119.7626785714286,86.425,107.06687500000001,102.77595744680852,71.6514864864865,75.10358974358974,73.23818181818181,95.96,100.14671641791044,113.19861111111112,48.7,62.643333333333324,124.94631578947372,97.99838235294114,93.57374999999999,93.52240000000003,97.31314285714286,99.48757575757574,99.50666666666669,75.84214285714286,91.59807692307693,70.771875,84.76621212121216,81.61903846153847,102.09254237288135,100.84984126984128,104.78545454545456,102.3413043478261,104.53090909090908,70.637,72.14666666666666,126.20703703703704,76.45333333333332,109.79966292134827,87.02090909090909,91.6502247191011,100.77000000000001,124.92931034482758,79.1885507246377,32.68625,76.635,116.35288888888888,97.18454545454546,102.29972602739726,98.32602094240842,123.01222222222223,60.71416666666667,72.96,99.87635416666667,111.8041935483871,92.76769230769231,85.39943396226415,117.21
68,driving,2020-03-21,105.71482142857143,72.42333333333333,97.36374999999998,88.82744680851063,61.12324324324325,71.96410256410256,67.7218181818182,67.86333333333333,83.4586567164179,105.58527777777778,41.82,50.61166666666667,114.26947368421052,77.83823529411764,77.45587500000002,84.9284,87.46485714285716,88.42666666666668,75.81176470588234,79.5492857142857,74.81384615384617,64.91,77.41787878787878,71.39653846153846,88.20576271186441,88.66777777777783,92.53363636363636,99.54478260869564,94.0881818181818,72.25500000000001,59.67428571428571,114.81666666666666,68.67696969696969,94.30404494382024,70.12818181818182,73.77831460674157,85.64055555555557,124.34206896551724,67.74115942028986,29.549999999999997,73.30166666666666,103.89111111111112,88.67818181818181,93.4094520547945,81.18057591623038,122.53666666666669,60.00916666666666,68.41,84.07999999999998,106.01967741935485,78.95961538461539,78.10886792452831,116.67249999999997
69,driving,2020-03-22,72.60482142857146,62.26833333333334,78.46062500000001,60.980425531914904,49.58189189189191,60.412564102564104,51.57272727272728,51.61000000000001,63.35597014925372,71.27740740740738,40.68,37.75666666666667,87.01947368421052,51.334852941176486,55.394625,61.26779999999998,64.64200000000001,65.17378787878786,57.36019607843137,66.635,58.580384615384624,50.78999999999999,62.59030303030302,56.34807692307691,60.80474576271184,62.58031746031747,79.12181818181818,72.93695652173913,74.85909090909091,61.044000000000004,40.218095238095245,91.83703703703704,53.089848484848474,68.93101123595508,57.86181818181817,57.998876404494396,67.2061111111111,94.77172413793106,55.66072463768114,21.965625,56.669999999999995,69.2371111111111,70.32909090909092,67.09150684931507,67.27413612565444,95.22055555555555,50.940000000000005,48.65,67.95822916666663,79.70548387096775,63.82769230769232,61.45245283018869,94.28416666666668
70,driving,2020-03-23,80.23678571428572,66.51666666666667,77.464375,77.2755319148936,56.673648648648644,62.46692307692309,48.66545454545454,61.339999999999996,70.03895522388059,79.94092592592595,43.77,41.13666666666666,96.58421052631579,65.15029411764705,72.81775,74.7102,76.73142857142855,75.67590909090912,68.63941176470587,63.39499999999999,59.92307692307691,52.153125,69.93833333333332,67.63865384615384,74.41559322033899,73.13031746031747,79.43272727272728,85.41913043478259,77.68272727272728,51.638,43.738571428571426,81.11259259259259,49.298939393939385,74.98157303370783,73.4909090909091,70.30955056179775,76.04425925925925,78.70310344827587,54.68231884057972,23.41625,53.56666666666667,79.58822222222221,83.17636363636363,76.00657534246577,77.13748691099477,90.28944444444447,48.675833333333344,43.975,68.03791666666663,80.04387096774194,69.93999999999998,70.86943396226417,90.72500000000001
71,driving,2020-03-24,81.48500000000001,72.63833333333334,75.343125,76.80829787234042,55.8408108108108,64.50153846153847,56.782727272727264,60.44,67.7531343283582,77.68305555555555,43.18,34.595000000000006,94.32157894736842,65.72029411764706,71.211625,76.08100000000002,72.57742857142854,71.68106060606061,66.88764705882353,58.01142857142856,63.708076923076916,52.41625,53.180454545454545,67.83788461538462,77.18067796610168,66.45015873015873,77.28545454545454,86.29434782608693,76.25272727272727,50.833000000000006,52.43428571428572,75.21518518518518,55.086212121212114,76.61247191011238,76.9809090909091,60.53528089887643,77.04499999999999,70.90275862068967,58.489420289855076,25.027499999999996,61.42166666666666,74.90511111111113,80.68454545454546,70.47342465753424,78.61963350785341,88.82111111111111,46.86583333333334,50.11,71.8859375,75.71709677419355,67.02499999999999,66.10773584905662,89.47083333333335
72,driving,2020-03-25,87.69285714285716,64.96166666666666,74.643125,86.05340425531911,56.27432432432431,62.02205128205129,53.49545454545455,56.6,67.6679104477612,84.00425925925927,52.94,30.828333333333337,89.41631578947369,72.2780882352941,67.08975000000001,75.9806,75.59142857142855,77.08151515151515,70.34941176470586,63.9907142857143,60.950769230769225,49.746875,57.919999999999995,65.34557692307693,80.81966101694914,74.97619047619048,79.48727272727272,87.94086956521737,78.3481818181818,55.647000000000006,47.87952380952381,73.80148148148149,56.78636363636363,77.72764044943821,76.11636363636363,65.98404494382024,78.77685185185184,71.89206896551723,56.46536231884057,25.045625,58.223333333333336,83.19088888888889,73.54272727272726,79.80849315068494,75.62329842931939,86.55277777777778,49.6225,41.655,67.15677083333334,71.80387096774194,63.450769230769225,61.83660377358489,89.39416666666666
73,driving,2020-03-26,90.41482142857144,71.94999999999999,73.274375,91.13234042553191,58.45675675675675,52.86538461538463,61.71727272727273,68.14999999999999,67.73164179104477,86.86833333333331,44.21,29.228333333333335,87.51263157894736,70.66455882352939,68.31450000000001,76.9432,75.08542857142857,81.54409090909094,72.7843137254902,68.99214285714285,71.31307692307692,56.10187500000001,56.43666666666666,71.89846153846155,84.52050847457627,76.51206349206348,83.63909090909091,85.58782608695653,80.54818181818182,60.74400000000001,55.709523809523816,70.16555555555554,63.49318181818183,80.18146067415728,79.1690909090909,69.92617977528091,80.90259259259258,72.64034482758619,64.22463768115944,27.820000000000004,67.31833333333333,84.67466666666667,77.08454545454545,87.46068493150688,76.56691099476443,85.97444444444447,46.76083333333333,44.965,74.86583333333336,65.68258064516131,71.11538461538461,63.73622641509435,93.01916666666666
74,driving,2020-03-27,99.7330357142857,75.35333333333334,80.44500000000001,94.43531914893619,63.645540540540544,53.54410256410256,70.15727272727273,74.48333333333333,73.46626865671642,95.65138888888887,44.39,30.813333333333333,92.7715789473684,76.34235294117647,71.481625,84.1832,82.17914285714286,84.99984848484846,78.59372549019608,75.47357142857143,77.58692307692307,63.305,66.12484848484848,80.22134615384614,93.39457627118644,81.1026984126984,88.4618181818182,93.99304347826086,92.15,69.054,61.05238095238095,73.48518518518519,68.88787878787876,89.388202247191,85.47818181818182,71.55561797752807,86.25129629629627,74.91931034482758,68.63217391304346,27.334374999999998,77.50166666666668,95.69555555555552,88.93363636363637,95.00863013698631,82.58062827225132,100.88388888888889,50.76666666666667,40.47,83.93270833333335,70.71096774193548,73.24307692307693,75.79962264150943,90.1375
75,driving,2020-03-28,91.07249999999999,64.40166666666666,80.99375,78.04361702127656,53.457297297297295,51.48076923076923,57.21272727272728,56.31,64.20447761194029,88.34296296296297,38.63,26.76,84.32368421052632,65.51132352941175,61.894625,70.96039999999999,71.28742857142856,78.2975757575758,65.6778431372549,85.78357142857143,64.81,56.025000000000006,50.833484848484844,48.55442307692307,81.83593220338986,72.66698412698413,68.74727272727272,79.42869565217391,81.9890909090909,66.14200000000001,45.75238095238096,74.08740740740743,56.91954545454545,81.44101123595506,68.86181818181818,61.31134831460674,78.40259259259258,66.69793103448276,53.44855072463766,26.738124999999997,69.81666666666666,88.39977777777776,75.1309090909091,85.62109589041097,68.50732984293188,94.0127777777778,52.564166666666665,41.23,76.15666666666667,64.56935483870967,75.90153846153845,59.34698113207545,90.55083333333334
76,driving,2020-03-29,69.94589285714287,49.665,77.87,73.29148936170213,45.36797297297297,45.07564102564101,40.46545454545455,47.92666666666667,51.09985074626867,68.37046296296296,39.19,22.231666666666666,63.2178947368421,56.867205882352934,52.184875,61.17340000000002,60.8742857142857,65.91742424242423,54.19843137254902,50.16500000000001,57.38576923076921,37.45125,45.291515151515156,44.35961538461538,64.28610169491527,66.47746031746031,59.55818181818183,75.80217391304348,63.65272727272727,40.75500000000001,39.08190476190476,61.04962962962962,46.655,65.2585393258427,56.82181818181818,54.56842696629214,66.02703703703703,57.27206896551725,48.84275362318842,19.341250000000002,41.20166666666666,67.2968888888889,66.16818181818181,70.5047945205479,59.240837696335085,72.9711111111111,37.280833333333334,49.81,66.41156249999999,57.14225806451613,62.8196153846154,51.474716981132076,77.105
77,driving,2020-03-30,80.14285714285715,63.19333333333333,68.37625,73.30468085106386,56.952027027027036,50.31384615384615,52.5390909090909,65.2,61.89074626865672,82.6002777777778,39.5,29.036666666666665,81.68263157894737,70.09323529411763,70.22225000000002,79.30840000000003,65.70085714285717,75.9698484848485,66.53176470588234,54.42714285714285,67.95115384615386,48.521249999999995,54.96318181818181,63.20038461538461,78.10033898305085,72.35380952380953,67.36363636363636,83.24304347826087,74.89090909090908,48.791000000000004,50.58047619047619,62.565555555555555,54.996818181818185,74.81157303370783,72.86727272727273,66.22325842696631,67.9075925925926,65.72137931034483,57.81159420289855,24.500625000000003,52.685,79.87466666666667,76.61454545454546,79.27178082191783,66.05225130890052,79.59833333333333,44.02166666666667,36.41,70.73364583333333,65.88032258064517,70.42384615384617,68.92415094339621,84.04083333333334
78,driving,2020-03-31,73.94910714285712,69.415,67.130625,76.34680851063831,58.196486486486485,54.03487179487178,55.788181818181805,60.580000000000005,61.24805970149254,74.47490740740741,43.77,29.198333333333334,92.61684210526316,70.2620588235294,69.04075,80.681,71.28085714285713,70.75909090909092,67.87274509803923,65.17071428571428,53.276923076923076,53.81625,57.72106060606061,64.91250000000001,75.82779661016947,73.55952380952381,70.56636363636363,86.3895652173913,79.7309090909091,54.295,50.10857142857143,67.7985185185185,58.72939393939396,66.85494382022472,72.15727272727273,67.87752808988765,74.99703703703705,69.05655172413793,58.0327536231884,23.3975,57.438333333333325,74.07688888888887,77.83454545454546,70.86630136986302,70.53602094240838,81.82055555555557,47.456666666666656,37.38,64.06958333333333,68.7067741935484,68.57346153846154,66.16490566037734,88.09833333333334
79,driving,2020-04-01,80.96375,68.14999999999999,65.04812499999998,81.123829787234,59.23297297297297,53.907435897435896,58.2,62.64666666666667,62.391194029850745,80.41731481481482,42.44,29.543333333333333,82.94789473684212,73.41794117647055,70.879875,81.839,73.39142857142858,73.95590909090907,68.97058823529413,64.36142857142859,56.337692307692315,53.576875,59.84545454545456,64.7753846153846,80.04,75.30603174603176,62.69818181818182,89.05782608695654,79.66,55.402,53.26619047619046,65.97444444444443,61.87560606060606,69.53955056179777,62.20727272727274,68.6241573033708,77.24074074074076,70.47379310344829,58.910144927536216,22.701249999999998,57.595,77.27044444444445,78.24454545454545,77.4497260273972,71.07476439790574,83.78388888888891,48.586666666666666,36.575,65.29989583333334,69.41677419354838,69.58576923076922,70.2909433962264,85.92916666666663
80,driving,2020-04-02,83.10285714285715,68.20833333333333,66.321875,80.42021276595743,59.15702702702704,49.8697435897436,56.67454545454545,65.03666666666668,63.163432835820906,83.37537037037042,44.92,28.438333333333333,83.65157894736842,75.06691176470585,74.78774999999995,78.70739999999999,69.47600000000001,76.58893939393943,68.66333333333333,50.15999999999999,59.64692307692307,50.262499999999996,64.33227272727271,63.24365384615385,80.7206779661017,75.95079365079368,68.91272727272727,78.28217391304347,79.45818181818184,52.556,53.350476190476186,68.87407407407409,61.51060606060605,73.6549438202247,57.28363636363636,73.001797752809,75.38666666666668,71.9813793103448,59.93028985507247,23.52375,54.11333333333334,79.43355555555556,61.711818181818174,80.62095890410956,68.85214659685865,82.94944444444445,44.68416666666666,45.160000000000004,69.2909375,69.57032258064515,71.59807692307693,73.73433962264151,73.75250000000001
81,driving,2020-04-03,92.57124999999998,74.46833333333335,76.75375000000001,81.74723404255317,65.81932432432434,55.66974358974361,59.44636363636364,70.91000000000001,60.154179104477606,80.2121296296296,39.71,31.106666666666666,91.9078947368421,82.43676470588237,84.37700000000004,78.37060000000001,71.3757142857143,85.62818181818183,73.94117647058823,57.74571428571429,68.26153846153846,52.4725,73.67545454545453,63.624423076923065,83.22610169491526,77.73015873015872,78.75909090909092,82.02695652173912,88.92090909090909,57.729,58.06238095238095,72.89925925925925,65.35257575757575,82.47955056179774,67.35090909090908,82.85393258426967,73.88425925925927,79.34931034482759,65.45289855072465,25.001875,59.43333333333334,87.85444444444447,74.44181818181819,83.43698630136988,72.01900523560212,96.81,48.82583333333334,46.17,77.30541666666664,76.71096774193549,79.43346153846154,78.36943396226415,91.45083333333332
